,Date,Volume,Adj Close,Label,DJIA_news_sentiment,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25
1645,2009-12-17,198860000,10308.259766,0,-0.17726745805632785,-0.18501474124320968,-0.34420982114491694,-0.5515963803610704,0.1497848540866356,-0.23946873672335575,0.0,0.0,0.0,-0.3361827015332911,0.11003527483856194,0.6581345816035816,-0.4738692937934235,-0.6292831080333378,-0.3512962836092094,-0.5507170406787915,0.0,-0.44883239151333987,0.2792456972425723,-0.02024350296065118,0.0,-0.17806481563267737,-0.43034724024835236,-0.18127416198831245,-0.7084866397156084,0.0
1644,2009-12-18,480080000,10328.889648,1,-0.17586605777639336,0.0,-0.462794571298267,0.1518183010899601,-0.3706015904150198,0.0,-0.341370395206243,0.0,-0.4971676339370506,-0.7099919130147229,0.0,-0.27295125064089826,-0.2963358760402239,-0.5627822428266178,0.5927525994983277,-0.1509279038959388,-0.6217307261690128,0.13790840099715101,-0.5505011242833253,-0.27188473460919116,0.0,-0.5578619701439865,-0.4825929839124241,0.3812926075343739,0.2746245417141338,0.2144470211491407
1643,2009-12-21,164470000,10414.139648,1,-0.14255495992547804,0.0,-0.3783418223180076,0.0,0.0,0.1005084697682551,0.32357591483154524,0.35549511114958576,-0.6858738484599807,-0.525001853894227,-0.3232164894741274,0.3909876640615133,0.0,-0.4571525560445302,0.0,0.0,0.3289472982235156,-0.4520514851680609,-0.4174509719410454,-0.5683291807307642,-0.316659048133328,-0.15676312979475568,-0.3440696733682984,-0.07001064798432913,-0.41492715363673743,0.04645940477682682
1642,2009-12-22,135080000,10464.929688,1,-0.1971987863941253,0.0,-0.4938084174119883,0.0,-0.482275739010989,-0.6686038505773536,-0.39226736513024013,0.0,0.31040686365122294,-0.3665858513195741,-0.2820834480822498,-0.4678557270643525,0.0,0.19029007607444678,0.0,-0.49021988217338214,0.0,0.6039622447117058,-0.14789204487179486,0.2505919276812369,0.0,-0.5074621476593053,-0.6254556072446071,-0.3168626141169035,-0.6923642313010161,-0.35148384600798865
1641,2009-12-23,112460000,10466.44043,1,-0.12393198785121601,-0.6351480517465625,-0.19678634639126308,0.0,0.19093129821989602,0.0,-0.23117245109211773,0.3528347402447927,0.3514422278892605,-0.522238864024864,-0.5740090916945374,-0.12072654736772219,-0.3506063876692846,-0.3831234846014493,-0.4457362530541329,-0.1489305956027668,-0.2091677040592258,0.0,0.0,0.26834623492449583,0.39424331697367243,-0.605153741478429,0.17382190371357037,0.016966225395679203,0.049087404128507615,-0.4731735289879202
1640,2009-12-24,52670000,10520.089844,1,-0.13685345394399345,0.0,-0.3227321327013981,-0.06475635063407344,0.0,0.015058892656402737,-0.20726219224414874,0.0,0.4615338597330132,-0.4581935975576647,-0.2643549494726191,-0.4901819213870301,-0.27669048382274575,-0.5641992512914926,0.0,0.0,-0.4678440942547155,-0.11112951889922777,-0.30796685221742837,0.3793247869456851,-0.34880297219514356,0.014203344908195196,-0.5013189029636618,0.09397598679821667,0.0,0.0
1639,2009-12-28,102010000,10547.080078,1,-0.009614696783598728,-0.21652242964523397,0.3924513215218423,0.34360763242773623,-0.10557618598993597,0.3366606877347068,0.4279732167691083,0.325421236653041,-0.30892777059520454,0.5355079157385824,-0.46791314903699954,-0.16795153332597354,0.0,-0.14640882385398415,-0.11883219154456655,-0.3104557005487132,0.0,-0.22740436439518336,0.21801106965618922,-0.2780023216852927,0.1647044947058285,-0.17069573794340112,-0.47504957660817443,-0.26060282920740585,0.26963761958306565,0.0
1638,2009-12-29,92890000,10545.410156,0,-0.08386318035658741,0.32133385541310544,0.0,0.38253434842693534,-0.1479920449428269,0.0,0.04986310367431534,-0.505371401628263,-0.46685399495864444,-0.038683831723027376,0.0,-0.28189407525804405,0.0,-0.2322002586785196,0.0,0.0,-0.2792934753123956,-0.36414671212121213,0.26953071888618624,-0.2800986733715052,0.0,0.0,-0.5233070673207895,0.0,0.0,0.0
1637,2009-12-30,110160000,10548.509766,1,-0.2553263562317108,0.0,0.0,-0.317724001393534,-0.28293346723075896,-0.4109336515509816,-0.5929478709334145,0.0,-0.5619427251190838,-0.5595063003844956,0.0,-0.29332248005698003,-0.5921883741837873,0.3415513516963109,-0.2357819526797809,-0.4343671238372611,-0.6143632202060932,0.0,0.151604200738573,-0.5853018114059853,-0.5892238663526729,-0.258699577020202,-0.45475559030912893,0.0,0.28778498043985007,-0.38010742600334446
1636,2009-12-31,137940000,10428.049805,0,-0.22428054259448948,0.0,-0.4150444665971266,-0.30060714206807687,-0.636437641222124,-0.4537247566664425,-0.3101765936187668,-0.650719201063464,-0.5982513503086418,0.0,-0.6524507079327654,-0.2738625122655123,0.0,-0.5107606260082013,0.0,0.5589058051721495,0.2555905597182978,-0.664501498694207,-0.6715804174430643,-0.10490690518549485,0.39903734681459935,0.0,-0.27163037956825564,-0.4048715520134296,0.27380010021620893,-0.17482162612791904
1635,2010-01-04,179780000,10583.959961,1,-0.09990883528861884,0.0,0.0,-0.4992286991326077,-0.48136711334352983,-0.4043739653010033,-0.496829006327068,0.0,-0.01993387531852206,-0.31737032825995054,-0.3986812874632024,-0.595651750700375,0.2787696120037164,0.3490723155880014,-0.09422361425114115,0.37063044070873646,0.32116442750997504,-0.201757880783759,0.0,-0.043035926233311914,-0.289644545632271,0.36241025134581156,-0.5008513216129198,0.16318138498794957,0.0,0.0
1634,2010-01-05,188540000,10572.019531,0,-0.2139215224057957,0.0,-0.11497316364772783,-0.19136456885828834,-0.6913928809004588,-0.6399196379598663,-0.22930437198067632,0.0,0.0,-0.3581971144821045,0.0,-0.40306602130325814,0.13381036888752593,-0.48479510747872817,-0.16515586255451384,-0.5870212014130921,0.0,0.41166712974962844,-0.5187673998690733,-0.5552433240400904,0.3348254803943038,-0.25233583695652173,-0.5547203212258635,0.0,-0.3658536916896217,-0.11623053481646622
1633,2010-01-06,186040000,10573.679688,1,-0.26397047882569413,-0.6705188976171635,-0.4131199299568965,0.0,-0.08297656759189549,-0.6007965515552854,-0.5888341258234521,0.4843960174836304,-0.317382703951309,0.0,-0.4794233927996319,-0.5144069228826093,-0.6184045444918407,0.3976477775713283,0.4934227489732489,-0.15843094418326575,-0.6098527708701739,-0.2563985467629433,0.0,-0.4347632299769334,0.0,-0.17587737548604615,-0.4495178325153108,-0.39407454743885845,-0.5390015741754544,-0.6709480565914895
1632,2010-01-07,217390000,10606.860352,1,-0.05542641035110951,-0.6360091226422045,0.23652856827190522,0.155596812432459,-0.4309080431138598,0.37326223274930254,0.4860390033654952,-0.6145796417540457,0.16861940164951125,-0.14644631080242224,-0.5053227946428571,-0.5543283368367072,0.11467940234276269,-0.5004539452444107,-0.5556789768746578,0.724242328533593,0.5679473014074465,0.0,0.0,-0.3461972023651637,-0.01944336079480101,0.3988101862290009,0.0,-0.14289883061815398,-0.15911893006993008,0.0
1631,2010-01-08,172710000,10618.19043,1,-0.25087402820131,0.0,0.6631454384249674,-0.2955488534579614,-0.26294228063938213,-0.6189513507513135,0.6770074291118838,-0.5117100786889065,-0.6329690271232391,0.24795284730701397,-0.5465416358784895,-0.2028826536487921,-0.3193644487141613,0.0,0.0,-0.7273415116995074,0.0,-0.6614822000915751,-0.6333957506714301,-0.7766877462761674,-0.21015679392680542,-0.2733427584907041,-0.5620202887607719,0.0,0.0,-0.6246190410574062
1630,2010-01-11,182050000,10663.990234,1,-0.2357448126522942,-0.1706996804884595,0.10062569450993877,-0.18162050502483293,0.4291941099186307,-0.31420700052725054,-0.42792860271974403,-0.5445518982892109,0.0,-0.3815370725108226,-0.23275523396892955,-0.5744554744268078,0.34466358021205845,0.211945528788636,-0.7167805928129841,-0.13471250492651402,-0.45196168385318386,-0.3101488427128427,0.0,-0.7344759985932959,-0.6877503412764772,-0.21442960506214126,-0.06425455250063945,-0.471972733116076,-0.36580690692640694,0.0
1629,2010-01-12,256050000,10627.259766,0,-0.1962167872478685,0.3110677054145532,0.0,0.2249703358905102,0.0,-0.18635688202593234,0.0,-0.5813433118605532,-0.40513068019943016,-0.49930689348460183,-0.333928992494824,-0.5528049333836453,-0.33404025332859566,0.0,0.0,-0.6589775173314341,-0.23002551220116438,0.2920291901029939,0.1636089242640076,-0.2763340025513939,-0.039583612279427506,-0.30144727447844555,0.0,-0.5521648201412115,-0.40326767087307486,-0.5423834802350427
1628,2010-01-13,202810000,10680.769531,1,-0.16105629629184126,0.4579336386101821,-0.6920789194727375,-0.41537849025974016,0.28226001939425305,-0.3502340456192359,-0.3815807313367411,-0.41112010595081244,-0.2927158981321882,-0.28412084615384614,-0.41540448578193667,0.0,-0.5824108710748793,-0.21288425734750244,-0.5053229465697346,-0.30963146847265055,0.0,0.07267099126067807,-0.7813298671497584,0.3873140574136008,0.6027882900001568,-0.38456254054520356,0.41866178211462446,-0.733306930171278,0.30887527777777773,0.19517094017094017
1627,2010-01-14,201320000,10710.549805,1,-0.1177117283386136,-0.21238985388276052,-0.07940847310274937,0.0,-0.5475512479379523,0.0,-0.060374816126110085,-0.03883368234060625,-0.24093584480676328,0.18596407662952202,-0.3094989438837129,0.13781742730255245,0.3222031422113179,0.16341281204252672,0.0,0.0,0.0,-0.5377245150439,-0.14935270908640477,-0.19019771706018082,0.1945167110670023,-0.4103536746595795,0.0,-0.2744129355713131,-0.413078505073496,-0.48259445914273275
1626,2010-01-15,362930000,10609.650391,0,-0.07544507503623933,-0.2179676050664019,-0.3732263073714675,-0.29881017788461534,-0.5444907360678632,-0.42819143380532504,0.5113419682012499,0.2519491733584451,0.0,0.0,0.0,-0.4366419489399489,0.3986230674264008,-0.4294513406970562,0.0,0.0,-0.4332746390941434,0.4067249356006647,0.5025307182697364,0.2760931871003181,0.0,0.0,-0.30091016308597585,0.0,-0.2637384571804386,-0.5066871166695623
1625,2010-01-19,192150000,10725.429688,1,-0.15521475335217325,-0.1532150926978513,-0.30207962171581276,-0.7384311106719368,0.0,-0.09445890959282263,0.0,-0.4927804285185091,0.0,-0.6331233942654233,-0.6419910847371899,-0.482140747586753,-0.5547335694637419,0.5209752492877493,0.48828492418622566,0.0,0.2782355121082621,0.354142608649201,-0.30507393217893214,0.0,0.0,-0.6607986295510047,-0.07860826099896481,0.0,0.05737629626623906,-0.4419486423230661
1624,2010-01-20,203270000,10603.150391,0,-0.05087921487913641,0.18069593401635103,0.36109220647519796,-0.2040465515751023,0.0,-0.30151265690850365,-0.47910033908379707,0.3096664196374036,-0.34930733469248665,-0.1286753044622836,0.25451391207154905,-0.28827311014404833,0.0,0.0,0.015934073214891056,0.0,0.1252275445842229,0.0,-0.33565952693899015,0.43507972860462807,-0.5472945841574828,-0.25951791345295155,0.054304886140337176,0.0,-0.28316710927548194,0.16805935396813698
1623,2010-01-21,304290000,10389.879883,0,-0.21405813787113323,0.30119845505422693,0.430998787327163,0.07724152297724139,-0.3945309643488441,-0.6285148336861281,-0.39029599622017,-0.3452461848227309,-0.724396756219939,-0.15514102666661522,-0.021476477176247042,-0.5040125690327913,-0.021045506043605184,-0.616367749666247,-0.41113302625381454,0.0,0.0,-0.3084910600721425,-0.18939609213767217,-0.23760432076419336,0.36611808068957347,-0.44351647139616757,0.2682559650670198,-0.5075600137437148,-0.6466557114249143,-0.24988149821761896
1622,2010-01-22,323620000,10172.980469,0,-0.1023223421687807,0.0,-0.6529242501017501,0.5210260260025803,-0.3444313125844266,0.0,-0.1676928661483259,0.2709720689163965,0.0,0.0,-0.21133871061999246,-0.5670275824175824,-0.35619559532962175,-0.46817044477191605,0.2368863388839768,0.23265748282528453,-0.15321217850030747,0.5812535869283695,-0.29012063387605647,-0.23295353216325412,0.0,0.0,-0.5521197133898711,-0.5281350005677361,0.4753111689999018,-0.35184340630518635
1621,2010-01-25,215330000,10196.860352,1,-0.152894558570716,0.0,-0.3905048245614035,-0.3971979092011383,0.0,-0.618514710821988,-0.5076204726583468,0.0,-0.3798011034798535,0.0,0.40638214201718065,-0.3475553396281657,-0.7028341033537718,0.0,-0.2649768711419753,0.0,-0.11696240838335042,0.0,-0.4104889544417606,0.0,0.0,0.3638534108252858,-0.6548073313143513,0.09972355438442396,0.39388919413919404,-0.2949482366478798
1620,2010-01-26,217300000,10194.290039,0,-0.270243442927694,-0.6474184032894523,-0.19487187100682182,-0.23110145175838656,0.0,0.19987732750850865,-0.42145566649634586,-0.03831336941185491,-0.4258841901033748,-0.48257003583105035,-0.07705350272044113,-0.6646598856166646,0.0,-0.5301689717076402,-0.6435912368602024,0.0,-0.5627873686020238,-0.5473920206268168,-0.6022090114649172,0.0,0.0,0.0,-0.43007099668435017,-0.14766842586187967,-0.4109140510947722,0.10216705843613601
1619,2010-01-27,262170000,10236.160156,1,-0.0815637122216096,-0.4900740616883117,0.0,-0.5280101268900181,-0.45183128355561286,-0.5085925796808555,0.2880828220692351,0.4448987468003012,-0.5877994040017029,0.0,-0.47465759563805754,-0.3255923396752201,0.18954229460444602,-0.41779022179595093,0.0,0.2901449848641697,0.0,0.0,0.0,0.21393768810115005,0.0,0.0,-0.200055484903236,0.0,0.45090373223173763,0.06780002361768665
1618,2010-01-28,240050000,10120.459961,0,-0.19632912029258998,-0.20556573425185926,0.0,-0.4082214012796679,0.0,0.036540357241098616,-0.12426986836633576,0.0,-0.6007380671683389,-0.6597651935473011,-0.5309363939319514,-0.6866510919785833,0.0988826421012245,-0.03911696926582496,0.01866857218546349,-0.4897196291022396,-0.621359317560898,-0.26538102046351675,-0.31109682989866416,0.28609570043000476,-0.3089065756114595,0.43436119438803955,-0.6871026832765699,0.0,-0.15614959824227037,0.3122039002849003
1617,2010-01-29,316900000,10067.330078,0,-0.24146324584843032,0.0,-0.45818883251902565,-0.5359137530864199,-0.6670649905033239,0.36641116715772154,-0.5658578009282652,-0.6317083473822206,-0.2924953738789946,-0.19782891814884837,-0.038422562986593876,0.0,0.14325015078671333,-0.3810828703703704,0.1448357331625031,0.0,-0.017975800659284356,0.0,-0.3596572206163402,-0.28294472617301225,-0.44348857283474036,-0.4398876615525176,-0.36572983723609637,-0.28706863461952276,-0.2167585906726124,-0.5090037031495075
1616,2010-02-01,198430000,10185.530273,1,-0.16320720240189232,0.0,-0.07660063077613335,-0.5642944306386045,-0.3019506303418803,-0.0643953548900248,-0.0796850661040181,-0.25134599061016816,0.0,-0.4674433648471095,-0.6000503709106985,0.0,-0.5729565395666465,-0.5092184634815897,0.0,-0.20659033240396948,0.2117449058458986,0.0,0.4603017273206865,0.25798327933131016,0.07309596643659542,0.0,-0.5267784084473184,0.0,-0.1914181965201225,-0.6705781594435154
1615,2010-02-02,237140000,10296.849609,1,-0.039085553388731854,0.1608871729396707,0.31074571064281936,0.3598347167022792,-0.018372936745653278,-0.28134261754906437,-0.3565451869229169,-0.442739562702623,-0.4617562619361315,0.2627057032360195,0.17800934382170078,0.0,-0.5922194660575695,0.07100912024097078,0.1241329849588817,-0.3652612468333465,0.1218330340322818,-0.5011115338774701,0.0,0.0,0.25067278789380243,0.0,0.0,0.5679793065730566,-0.36559990313500385,0.0
1614,2010-02-03,198940000,10270.549805,0,-0.03494225079791259,-0.4940641564967496,0.4137624843919338,-0.6253760315473983,0.32695707088005654,0.0,0.44676096723707054,0.4387543001461769,0.19561742127638868,-0.6358221464248313,-0.6977559232125898,0.0,0.0,0.0,-0.22705598848353387,-0.15353209210678911,0.39885346383990405,0.0,-0.49047375772808105,0.21930770023332072,-0.2804484931935348,0.0,0.07397666864033714,-0.07889564335208539,0.2958778859525899,0.0
1613,2010-02-04,304240000,10002.179688,0,-0.15277661013003507,0.1472893839861829,-0.6562775740630143,0.0,-0.7657747868065576,0.0,0.048771250007842396,0.0,0.23849592038396383,0.4086963049543049,-0.17852682811016143,-0.4503123325892856,0.0,-0.32643007082560116,0.2796722098001372,-0.5228704966306007,0.0,-0.37942178952991457,0.0,-0.5743864795928247,0.0,-0.4586366230011076,-0.41217356819604695,0.34207048155343894,-0.38376611921375403,-0.1758341353778789
1612,2010-02-05,308320000,10012.230469,1,0.031208861742175013,0.0913729217427768,0.0,0.14868957371794872,-0.09254003072323076,0.01993726197293045,-0.34464122674552006,0.3875721209176626,0.0,-0.1568563805290717,0.41464446453315196,-0.29876941052077893,-0.6677552970753081,0.46650203271943574,0.3912311233167376,0.0,0.28644398588556463,-0.1521715302471497,0.24692109446287075,0.016122836916833486,-0.2894702013188932,-0.4541075296868056,-0.30079734963235466,0.0,0.4696624071420347,0.5982306767055408
1611,2010-02-08,216270000,9908.389648,0,-0.14773518695719856,-0.29316525446775443,-0.45803135951644136,0.3994241219983719,-0.697677716875079,0.0,0.24946369356877687,0.0,0.2179005423231885,-0.36486703361145034,-0.3655217044054285,-0.4957759713628763,0.0,0.35616093750258065,0.0,-0.11617346908827887,-0.3467852618135377,-0.42312992367952934,0.41392003190991783,-0.6602609808709808,-0.29642078771537106,0.0,-0.3812817507411067,-0.42312992367952934,0.33031802935711635,-0.3383458927625525
1610,2010-02-09,236210000,10058.639648,1,-0.2386919629741793,0.36325467102583087,-0.6478267314122805,-0.6009633773952303,-0.377405400686447,0.0,-0.5123812641636651,0.0,0.0,0.14180101969974357,-0.2626246545045271,-0.45960899381868137,-0.35200736026754353,-0.6931772503270934,0.12171446526769088,-0.10230913286613437,-0.4229889666448396,-0.5769486559167613,-0.36455644567469564,0.0,-0.6463544132903137,-0.4199700435512555,0.40563347953338946,-0.1457060156085027,0.1490676051788354,-0.5639416089320013
1609,2010-02-10,178600000,10038.379883,0,-0.13139151313781378,0.206882028212126,-0.029295420153920157,0.0,-0.32826531763522976,-0.6395094766613693,-0.6056406977533336,0.0,0.11341658269126205,-0.18069135558185892,-0.3722834717365967,-0.19556528082990357,-0.0913111750943635,-0.3548820562100943,-0.03351609529400686,-0.32990801978094375,-0.6824505225677102,0.28941461061033996,0.5224812903575559,0.038210893673099065,0.0,-0.5945930137200428,-0.27672159654681205,-0.33692365668123536,0.2253622501009457,0.37100167215674823
1608,2010-02-11,194470000,10144.19043,1,-0.1158294623692822,0.3760230990151293,-0.30671254113941615,-0.033608300543542476,-0.6725046717366922,0.0,-0.1936835873984108,-0.20521235164672447,0.0,-0.30539607804232805,-0.20722923428282314,0.31372099379133345,0.0,-0.4857226993015499,-0.7022504058034357,0.09551129373042416,0.0,-0.29221916786454283,0.0,-0.039324208358871404,-0.5652036687223526,0.0,0.41215952181359966,-0.2760600277156577,0.19596081915205907,-0.003985344178253026
